mõtisklema	21	17
pull	21	13
1940	21	6
kuulatab	21	7
ägedat	21	14
riivab	21	8
rituaali	21	16
esitasid	21	16
omatehtud	21	14
võtted	21	7
mõtlemast	21	16
hilise	21	14
põlvega	21	17
kainena	21	13
paljuski	21	19
nukke	21	7
linnake	21	11
ostes	21	15
isas	21	7
mugavas	21	15
jahipüssi	21	6
nõude	21	15
hoonest	21	14
kustutama	21	16
võrgu	21	15
kiiri	21	10
eal	21	9
kraapis	21	12
praegusest	21	16
vagunis	21	11
sarnanenud	21	13
punapea	21	10
õlalt	21	18
1000	21	9
kodutuid	21	6
päikseline	21	13
2012.	21	10
küpsetanud	21	16
tulest	21	14
suhtuma	21	17
turg	21	15
paistev	21	14
tiirlesid	21	13
restoranist	21	16
konkreetsed	21	15
nõutakse	21	13
välisminister	21	3
üks-kaks	21	8
lõigu	21	15
eluaegne	21	16
hiiglaslikku	21	13
suutnudki	21	17
davidi	21	6
kajutisse	21	7
valjul	21	15
hooletusse	21	15
teenides	21	14
venelast	21	8
ootust	21	12
kuhjas	21	15
nooreks	21	18
lahkusime	21	14
jaamast	21	15
suudlema	21	18
hõõgus	21	15
tegevusele	21	12
türgis	21	8
võluda	21	13
taset	21	14
hooldatud	21	13
artjomi	21	3
soojade	21	14
arvutas	21	12
hoolikamalt	21	15
laiade	21	15
triipu	21	15
sedalaadi	21	11
ebakindlus	21	14
armastusel	21	8
pikakasvuline	21	8
pakkinud	21	16
aiamaal	21	9
romaaniga	21	2
treening	21	7
armastuseta	21	7
vastuolude	21	3
asjaks	21	18
meisterdada	21	20
küünis	21	9
arutu	21	13
väljapääs	21	17
võitjate	21	9
sõdalase	21	5
styxi	21	2
piinu	21	13
lõplikku	21	15
loiult	21	13
levi	21	9
jäeta	21	13
proovisime	21	14
päevase	21	14
jookseme	21	13
seente	21	16
sajast	21	13
kaldub	21	12
valiksin	21	4
pildist	21	16
oigab	21	12
ootava	21	16
vägeva	21	13
hilisemas	21	14
värvides	21	17
talitseda	21	13
kahvatuks	21	15
naiselikku	21	16
puldi	21	11
võimsalt	21	14
kattus	21	16
aliidet	21	2
põldudel	21	13
udune	21	14
tungid	21	4
pagariäri	21	5
lahutanud	21	14
salu	21	5
kristlane	21	10
kõnni	21	15
avamata	21	17
võitmatu	21	10
võtmist	21	17
unenäost	21	14
muusik	21	15
vajuks	21	19
toonast	21	12
askeldasid	21	15
1986.	21	10
lõpetati	21	17
heakene	21	10
väikestest	21	16
kohtade	21	17
pedagoogilise	21	7
kisama	21	14
helkis	21	14
soovimata	21	11
sõrmused	21	8
majakese	21	15
be	21	8
skaalal	21	9
meeltes	21	11
sündmusest	21	14
sahvri	21	10
karjatab	21	10
endagi	21	17
kiige	21	7
tableti	21	12
kurbade	21	14
vanalt	21	17
istutas	21	10
out	21	8
nimetu	21	13
sitked	21	12
suhtumise	21	12
estonian	21	7
fotodel	21	14
purk	21	14
maitsvad	21	15
hoomanud	21	6
tagab	21	12
ainsat	21	12
kaasabil	21	11
soovitakse	21	13
kukil	21	15
rahvuslik	21	11
vabadussõja	21	9
paisates	21	12
käekotist	21	15
kõvera	21	16
kallistades	21	15
kohupiima	21	12
kirjeldused	21	17
vabanduseks	21	16
küpses	21	17
kurikuulus	21	14
tann	21	2
uinusin	21	13
hambutu	21	10
lonkisin	21	11
tinktuur	21	2
kottpime	21	11
vati	21	14
sõnatuks	21	14
norgu	21	14
kohmetust	21	16
tundmus	21	7
eeliseid	21	15
närvide	21	18
lahendamata	21	17
küpseb	21	7
minaga	21	9
hilinemisega	21	14
meenutus	21	19
loomale	21	13
uutes	21	15
kaitsjad	21	9
ehitis	21	14
võimsat	21	15
heida	21	18
kriitilise	21	11
kasutamiseks	21	17
ahel	21	11
soetanud	21	15
sosistada	21	17
äär	21	19
õnnetut	21	18
sõidaks	21	18
liivimaa	21	4
moodus	21	19
lärmakas	21	16
analüüs	21	14
paatide	21	5
sinisilmne	21	10
ehitab	21	14
täitmiseks	21	14
direktoriga	21	14
soontes	21	16
kogudes	21	15
eerika	21	2
ehitamine	21	18
kuulujutud	21	12
eluviisi	21	15
pätt	21	13
auline	21	6
tantsupõrandale	21	14
värskete	21	20
käevangu	21	18
sealset	21	12
horisondi	21	10
leplik	21	12
onud	21	14
kannatasid	21	17
tahtejõud	21	4
varjupaigas	21	10
takus	21	12
helene	21	7
sihikule	21	13
suhtlemise	21	16
külvas	21	13
tavaliseks	21	19
ärkad	21	11
perekonnale	21	13
iva	21	14
traditsioone	21	17
neelasin	21	16
näiteid	21	16
piiritus	21	13
armukadedaks	21	13
siidrit	21	7
kaljud	21	8
lõunasöök	21	17
küpsetas	21	17
maalil	21	5
tegingi	21	13
ahmib	21	10
loomast	21	11
spontaanselt	21	11
voodipesu	21	14
siinjuures	21	10
ürgse	21	8
lõunal	21	14
vältimaks	21	11
kohalolek	21	18
no-noh	21	6
valgustus	21	9
muinasjutu	21	14
pingutatud	21	12
petlik	21	16
küsimustes	21	12
pidite	21	14
käelt	21	5
pahviks	21	12
kontrollisin	21	11
taipad	21	10
piiblist	21	9
sohver	21	8
konjak	21	14
tähetolmu	21	2
seletuse	21	14
muljetavaldav	21	13
kõrvades	21	15
rahulolematust	21	13
õlled	21	13
suurtel	21	19
tähelepanuga	21	17
lõkkele	21	16
koolivaheaeg	21	15
elajas	21	9
vastand	21	13
vaatleb	21	8
millelgi	21	17
kahasse	21	9
kohvile	21	17
kaotamas	21	17
jõusaalis	21	9
süüdistus	21	12
ameeriklane	21	7
norima	21	15
õndsalt	21	13
1950.	21	7
harjusid	21	14
1956.	21	7
põnnama	21	13
luubi	21	4
ma–	21	7
kaasaegne	21	14
taandunud	21	16
trükkis	21	10
piinav	21	16
õud	21	13
usaldatud	21	15
paiknesid	21	12
vaen	21	13
templisse	21	4
1942.	21	9
intelligentne	21	13
stiimulit	21	2
porgandi	21	9
pisiasjad	21	14
tekitaks	21	16
kümneaastane	21	13
muige	21	17
piltidega	21	17
kellaaeg	21	12
missioon	21	13
kuuske	21	13
raudteel	21	15
linnamees	21	7
suunama	21	14
tõestas	21	19
loputas	21	15
aastaajal	21	11
araablased	21	6
temperatuuri	21	15
tajud	21	10
kütnud	21	16
järgis	21	16
barbara	21	3
nägupidi	21	17
piklik	21	8
suskas	21	14
ülemine	21	14
vandunud	21	15
ülbelt	21	16
kahanenud	21	13
silmatera	21	8
vahetame	21	16
ravitseja	21	9
kiirabisse	21	14
esitan	21	16
viskasime	21	11
pomisedes	21	17
õnnetuna	21	14
vaest	21	20
aplausi	21	12
naudivad	21	14
kasulikud	21	12
lehvis	21	17
kitsuke	21	11
uuem	21	15
tellima	21	17
nagi	21	15
vaateväljast	21	14
inglismaal	21	13
õppetöö	21	11
elustiili	21	15
palavikuliselt	21	15
tıehh	21	2
aparaati	21	13
normi	21	13
mürinal	21	11
hapult	21	10
arsenali	21	9
ülesmäge	21	14
hauakivi	21	10
ıokeeritud	21	9
löögid	21	15
katkematu	21	16
müümas	21	8
unustavad	21	12
kõrtsmik	21	5
hingepõhjani	21	17
kalamaja	21	8
sekundiks	21	13
minski	21	4
vangidele	21	8
merekooli	21	9
kogukas	21	18
õhtuga	21	11
lätlase	21	2
väljaandmist	21	17
impeeriumis	21	8
väeossa	21	5
pühakirja	21	8
tutvub	21	9
kukkumise	21	16
peolt	21	13
granaati	21	7
klaasistunud	21	13
trellid	21	12
jälgin	21	14
järjekorra	21	14
meetod	21	13
karjuv	21	12
põgenesin	21	16
kellad	21	12
pangad	21	8
kiirgust	21	7
hellad	21	16
saatusliku	21	10
mitmesuguste	21	13
vennalt	21	12
kahjulik	21	12
puudest	21	15
lukustas	21	13
suhkru	21	18
kavatsused	21	14
toimetamas	21	14
raskemad	21	17
toonid	21	18
roosat	21	15
linnutee	21	7
piiblis	21	12
tukkus	21	12
järgmisi	21	17
vajatakse	21	16
maitsekalt	21	17
äraütlemata	21	12
vanaisast	21	11
kopsu	21	18
kuuleme	21	12
ristiusu	21	4
vestluskaaslane	21	14
üksluine	21	14
tahtiski	21	18
neli-viis	21	13
gunnar	21	11
lagunema	21	17
õigest	21	18
istujate	21	11
kõhelnud	21	14
muudan	21	13
varast	21	14
asukad	21	12
küsite	21	10
saand	21	4
armastava	21	13
lõikasin	21	14
andmist	21	12
kõrguselt	21	12
porgandid	21	14
omakaitse	21	6
kangastus	21	13
söögipoolist	21	14
kõikvõimalike	21	16
korranud	21	10
sui	21	15
valmistamine	21	17
puhkemas	21	8
nähvasin	21	8
jälgedes	21	16
külmale	21	15
targemat	21	14
möirgas	21	11
väljendeid	21	14
tahangi	21	17
omasse	21	11
skeemi	21	18
lihaga	21	15
reinuga	21	5
privaatsust	21	13
imekaunis	21	12
pärsia	21	10
lobisenud	21	17
1944.	21	7
võõrasema	21	8
surmavalt	21	10
tehtu	21	11
tumepruunid	21	17
ametnike	21	11
talibani	21	2
muudes	21	17
juurte	21	16
tervisest	21	16
pererahvast	21	10
vastuolus	21	15
mõjuks	21	13
ausaks	21	18
kadedad	21	17
kõigub	21	13
kõrvas	21	9
minekust	21	19
olu	21	12
puudutama	21	15
koostada	21	15
kõikuma	21	18
davidiga	21	2
üheksateist	21	14
õitsele	21	16
põleda	21	15
päikeseprillid	21	14
kiirustamata	21	12
oleval	21	16
kergekäeliselt	21	15
puumaja	21	15
riinal	21	2
siirduda	21	4
hoopi	21	13
hierarhia	21	7
moıee	21	6
noomib	21	6
piinavad	21	9
veendus	21	14
rassist	21	9
algusesse	21	18
tehnoloogia	21	13
sõrmes	21	13
suudlesid	21	14
tantsi	21	14
käimata	21	14
trüginud	21	14
marcusega	21	3
hääletada	21	8
kisas	21	17
mõistuses	21	12
ristitud	21	15
hullupööra	21	13
jahmatusest	21	12
heitlik	21	9
lonksas	21	13
publikule	21	12
savisaar	21	6
enekenil	21	2
sihtpunkti	21	13
tassinud	21	17
kõrvulukustav	21	11
piirdu	21	14
viirpuu	21	2
hukatud	21	8
tuvastab	21	2
vanaaegse	21	14
vabaduses	21	16
raiska	21	18
ühteaegu	21	8
suhetest	21	14
tehisintellekt	21	2
kauplustes	21	12
samuel	21	6
ambulatooriumi	21	3
töödega	21	13
hallo	21	14
doris	21	2
algkool	21	10
tänasel	21	17
külgedel	21	12
juhivad	21	17
koplisse	21	5
põrsad	21	14
õhukesed	21	16
langemist	21	11
nähtavat	21	13
dokumentide	21	17
krati	21	3
olija	21	9
võimlemise	21	6
nukkudega	21	13
tähendasin	21	4
kutsika	21	8
monal	21	2
osatakse	21	17
napi	21	17
imelikum	21	16
kirikud	21	10
luiskas	21	13
väheneb	21	14
kuulekas	21	12
vahtra	21	10
uskmatu	21	3
siinmail	21	15
poisikest	21	14
novelli	21	8
sööstsid	21	12
kõvem	21	15
olulisemaid	21	15
enamikku	21	15
teller	21	3
seikluste	21	15
abituna	21	15
mägilane	21	2
alluda	21	15
tekstist	21	10
sõjakooli	21	5
lohku	21	8
ideaale	21	4
akendele	21	16
tõmbusin	21	12
ukseava	21	15
kõrb	21	10
piinad	21	13
igatsevad	21	15
maiustusi	21	13
püssimehed	21	9
rippuva	21	15
sõbratari	21	10
fraasi	21	11
järjepanu	21	14
vadistas	21	13
taburet	21	15
suundun	21	9
aiad	21	14
rutiinne	21	13
vankrist	21	14
töömehed	21	17
nähtamatute	21	9
sildid	21	13
abilise	21	14
imelikuks	21	19
põlgust	21	14
teadlikud	21	16
kiireid	21	17
nõudmised	21	15
oleksingi	21	19
juhtimine	21	14
miljardit	21	10
inimtühi	21	14
põlevate	21	14
vastupandamatult	21	6
autojuhid	21	11
karlile	21	4
kuristik	21	12
omavahelist	21	19
joomist	21	15
säilitas	21	11
parteid	21	9
prokuratuuri	21	4
õigeusu	21	10
järjel	21	13
mõistvat	21	12
kraamis	21	14
tõelisi	21	17
unistuse	21	14
pigistasid	21	16
põuetaskust	21	15
naersime	21	11
nühkis	21	11
põsk	21	16
kühmu	21	15
kutsuge	21	11
nuusutada	21	16
mõnelegi	21	16
dna	21	8
elupäevi	21	10
erksad	21	11
losse	21	6
peeta	21	14
bändi	21	11
vilus	21	10
komplekti	21	18
säravat	21	17
vood	21	3
tikke	21	13
lõpetavad	21	15
järeldab	21	4
ükskõikse	21	16
harjumused	21	14
suvatsenud	21	10
endistviisi	21	12
kohvikutes	21	10
magamise	21	14
süstida	21	17
eos	21	15
lahedad	21	9
puupüsti	21	15
friedebert	21	3
õpetussõnad	21	18
liidust	21	13
närida	21	16
helistaks	21	13
ave	21	5
õhutas	21	17
kitsaste	21	10
pi	21	12
vahetusse	21	13
nuhtlus	21	14
kõnetada	21	13
altpoolt	21	15
taburetil	21	15
sülitab	21	9
võidame	21	12
kohvrid	21	15
hüvastijätt	20	13
lõpetad	20	13
ulatatud	20	14
kaalub	20	10
kakelda	20	14
amalie	20	3
protseduuri	20	13
lõugade	20	9
kauplused	20	11
ülikoolilinna	20	4
istmel	20	14
kerjused	20	10
van	20	13
liku	20	13
rivvi	20	11
üürida	20	18
paranda	20	14
betooni	20	13
masenduses	20	12
kinnitus	20	14
vanamemm	20	8
tööline	20	11
jõgede	20	13
valjemini	20	14
toores	20	16
sõdalasi	20	5
eluaegse	20	14
nimetan	20	15
kollaseks	20	14
londonis	20	14
erakordse	20	15
rahaks	20	13
tuttavatele	20	17
ajutised	20	11
raskuste	20	14
elutee	20	16
elmot	20	2
leivad	20	12
vanaemast	20	16
põlev	20	10
üheksakümmend	20	12
saadad	20	15
tähetolm	20	3
pesti	20	7
lubasime	20	11
verandal	20	11
omanikule	20	17
ajju	20	12
arusaamatus	20	18
õhtupoole	20	12
tii	20	6
hõivanud	20	15
jalgrada	20	12
kese	20	15
uuega	20	15
maalinud	20	16
arstiabi	20	13
huvitavalt	20	12
vanematekoju	20	12
köhima	20	17
tõik	20	14
kududa	20	10
julma	20	12
majandusliku	20	8
leinas	20	13
korjamas	20	9
kultuuris	20	10
kooslus	20	17
niideti	20	12
headuse	20	14
muusikaõpetaja	20	9
eemalduda	20	15
kiirendus	20	5
sadulasse	20	11
varjude	20	11
sääri	20	14
reageerima	20	13
ööde	20	10
ukseavast	20	12
määra	20	15
katastroo	20	11
ostaks	20	16
ulatada	20	17
veidikenegi	20	10
marru	20	14
purgi	20	14
inimlikud	20	11
ettepanekuid	20	15
manivaldile	20	2
vastaks	20	13
päkapikud	20	7
unelm	20	10
arvanudki	20	14
suru	20	17
ehitaja	20	14
elamusi	20	10
rajas	20	15
püüdke	20	16
haigusega	20	11
peletamiseks	20	16
püütakse	20	17
pöidlaga	20	10
tuhmid	20	11
jagamine	20	16
argpüks	20	13
hiiglane	20	8
ideaalid	20	7
tege	20	14
alustati	20	17
hävitame	20	9
kraavis	20	10
eset	20	13
raamatutega	20	14
lau	20	17
hiilides	20	15
pusa	20	10
kuuest	20	16
36	20	11
turgu	20	10
vilkalt	20	8
sovhoosis	20	4
vagun	20	10
õhtuid	20	13
autoaknast	20	13
kolinat	20	14
bande	20	4
oskuste	20	14
empaatiliselt	20	3
astumine	20	18
raamitud	20	16
pääsed	20	13
uh	20	11
ühenda	20	5
raiuti	20	13
tuvastas	20	13
ärgitab	20	8
lamavat	20	15
kasvatamise	20	16
jootraha	20	11
keiser	20	8
valitsust	20	11
lame	20	13
hinnet	20	13
taban	20	16
eksistentsi	20	13
hävitava	20	11
indiviid	20	10
teadustas	20	12
vabastades	20	8
ehmatab	20	13
piiksus	20	12
metsaga	20	12
nii–	20	5
kloun	20	10
allik	20	2
vajadused	20	14
lendaks	20	13
firmas	20	8
rahvust	20	9
mustalt	20	10
kuulutasid	20	11
klassiõe	20	9
hõredalt	20	8
isandale	20	6
tarmole	20	3
muutmiseks	20	15
astuti	20	13
põhjustest	20	16
tütarde	20	10
riskantne	20	12
õnnelikumad	20	16
eripära	20	11
sugulast	20	16
vastumeelsus	20	13
hüples	20	14
üro	20	8
margi	20	11
ümbrusest	20	11
maskid	20	11
abielludes	20	11
mõrvas	20	6
tigedaks	20	18
haugub	20	7
vilistas	20	14
korraldame	20	9
sekkuma	20	15
asjaoludel	20	18
kandmine	20	17
relvaga	20	11
krahv	20	6
sõdalast	20	5
lastaks	20	10
trammis	20	10
otsustavat	20	13
tõhusalt	20	10
laisad	20	18
liikuvaid	20	17
valvele	20	8
poetasin	20	13
traditsioonilise	20	11
kõrguste	20	3
keeda	20	12
lisette	20	2
põhjusest	20	12
koolid	20	15
nimetust	20	13
vanglat	20	10
registreeritud	20	13
sammusid	20	10
maial	20	2
kihutama	20	17
delikaatselt	20	12
pojapoeg	20	8
televiisorist	20	15
süütasin	20	10
nukrus	20	15
mürgist	20	14
võitsin	20	12
lähedusest	20	13
kahetsusega	20	14
keeva	20	11
sigadele	20	9
kärbest	20	12
rahvahulk	20	12
prantsatas	20	14
nokia	20	9
valvavad	20	11
ooperit	20	2
imetleb	20	10
surnuaiale	20	13
tirisin	20	14
soojendanud	20	13
matist	20	4
juubeldab	20	3
konkurents	20	13
hindamatu	20	13
unejuttu	20	8
pikkuseks	20	16
aegsalt	20	2
ravima	20	12
oga	20	5
võimatult	20	12
tuliseks	20	14
viibiks	20	8
avamise	20	17
hüppavad	20	14
positiivsed	20	13
lobudikus	20	3
emmata	20	14
meeldetuletus	20	14
torkima	20	17
juhuslikke	20	16
pragab	20	3
nööpe	20	8
vihmane	20	14
teadvustada	20	7
ämbrisse	20	14
määratakse	20	16
naudi	20	9
võte	20	11
tantsisin	20	9
tuletan	20	14
labidas	20	12
kõrile	20	5
kallimat	20	17
naima	20	5
sellil	20	4
peitsid	20	16
igavesele	20	9
dokumendi	20	10
josef	20	3
tulekuga	20	13
kergendunult	20	14
unistasin	20	16
lõssi	20	4
poliitiliselt	20	14
asjandus	20	14
kajab	20	17
ilmutada	20	7
kõrvadega	20	16
taibukas	20	12
juu	20	11
hingetuks	20	14
kolmandikku	20	11
küngas	20	7
virn	20	15
riietust	20	16
tõrjunud	20	14
maandumist	20	8
ümberkaudsed	20	15
kihva	20	11
siinpool	20	16
õllest	20	16
kõrd	20	4
puhkeda	20	11
krigises	20	11
norras	20	13
kodukandi	20	14
siirdunud	20	7
ropsuga	20	12
tegijaid	20	13
kõhkleb	20	9
prantslased	20	9
kavandatud	20	15
skandinaavia	20	10
heledamaks	20	15
ainukese	20	13
olevused	20	13
pääsemiseks	20	15
insener	20	14
kõnnak	20	16
kaantega	20	17
telefonikõnet	20	13
üldisest	20	17
olevatki	20	11
valendab	20	6
lahuta	20	8
helve	20	3
ristid	20	9
matilde	20	3
pistma	20	16
pilgutades	20	14
hoov	20	15
saatmine	20	16
baarist	20	11
legende	20	15
viktorile	20	5
koolnu	20	7
võimetega	20	13
võluv	20	14
terroristid	20	7
venelastel	20	9
tunduski	20	14
mehehääl	20	12
plahvatab	20	11
kiiruse	20	16
enamikule	20	14
nastja	20	2
olendeid	20	6
tutvumist	20	15
kilekott	20	14
komandöri	20	7
hõlmab	20	9
annaksin	20	12
üritame	20	13
kirjanduslik	20	8
abielluma	20	11
sooviti	20	16
lohistasid	20	13
madrats	20	14
eiseni	20	2
noodid	20	17
kõrgemaks	20	15
paistel	20	15
süütunde	20	14
kõrgusid	20	15
laadima	20	14
16.	20	11
kooliteatri	20	3
üdi	20	4
noorhärra	20	7
vann	20	17
valgunud	20	15
peretütre	20	8
kogust	20	16
peaukse	20	13
jutustasin	20	10
häbenedes	20	15
süütut	20	12
sukad	20	15
hämaraks	20	15
juhtides	20	9
eelnev	20	15
kapsast	20	14
arvestust	20	16
taevake	20	7
tulistati	20	10
tohigi	20	15
koridorides	20	12
konutas	20	11
ilmest	20	14
trauma	20	15
rebisid	20	10
koormaks	20	15
trumpi	20	4
liselt	20	17
vanemuise	20	9
unistab	20	12
oran	20	10
sobima	20	15
ehitavad	20	15
paberisse	20	13
juhtme	20	16
märjamaal	20	2
nooremaks	20	15
kahevahel	20	16
keisri	20	10
laseksin	20	12
mcfly	20	2
sulgema	20	15
teritada	20	13
huvitunud	20	10
ruttasid	20	15
vestlusse	20	12
tulnukaid	20	4
kasvatasid	20	12
õhetavad	20	14
voogab	20	8
ametimees	20	10
kambas	20	13
meremees	20	11
juutidele	20	6
inetuks	20	13
päriseks	20	9
killuke	20	13
korralikus	20	16
külaskäigust	20	14
marleen	20	4
õiglus	20	7
söestunud	20	11
karvase	20	14
unustuse	20	16
kadrioru	20	11
kohustusliku	20	15
vaimule	20	8
maastiku	20	11
aparaadid	20	12
eluaseme	20	15
vältima	20	13
koduses	20	18
jõutakse	20	13
ülerahvastatud	20	12
ühinema	20	10
seismine	20	15
täisealiseks	20	14
veavad	20	14
kurgid	20	9
esiküljel	20	8
olulisemad	20	14
ööga	20	15
hõng	20	16
tööpäevad	20	19
erksa	20	12
vuhises	20	12
sime	20	11
kinnise	20	15
ollust	20	16
jähi	20	2
täitusid	20	15
sünnikodu	20	7
sealsete	20	14
tikk	20	8
koputust	20	15
peatoimetaja	20	6
juhitud	20	13
tugi	20	16
suitsiid	20	3
printsess	20	14
eneli	20	2
sisenemist	20	19
hoogsa	20	11
solvumist	20	13
kadeduse	20	9
timo	20	2
vihik	20	10
leidnudki	20	17
põrutada	20	14
süüdlaslikult	20	15
vande	20	10
valitsejad	20	8
luuakse	20	12
vööd	20	17
luksust	20	17
ajaloolist	20	14
koolivend	20	13
lutsu	20	13
valutasid	20	16
liivakastis	20	14
kirjutuslaud	20	12
viinast	20	16
küünarnukid	20	14
põlastavalt	20	9
kaasasündinud	20	10
g.	20	3
kodaniku	20	14
hüüdma	20	17
vahemere	20	11
äratama	20	13
nägude	20	16
soolikaid	20	7
tunnustus	20	13
vabanemist	20	16
jõulupuu	20	9
tutvusid	20	15
slaavi	20	10
töötava	20	19
kaikus	20	10
ekskursiooni	20	14
äigas	20	12
kirtsutas	20	15
jupi	20	15
lahkumas	20	13
suusoojaks	20	8
keelati	20	12
raevus	20	12
napsas	20	13
kärgatus	20	10
punti	20	13
pealage	20	15
probleemidega	20	18
kolmandasse	20	13
asutasid	20	10
väikeõe	20	3
asjakohane	20	13
abikaasad	20	14
vaesuse	20	12
rakveres	20	5
puhtam	20	17
porine	20	17
kumab	20	10
kodukootud	20	15
perede	20	14
tegeleme	20	14
sage	20	15
tunnetes	20	10
esä	20	2
jalgele	20	11
koolilaps	20	9
tumedast	20	15
lõigatakse	20	6
seisiski	20	16
tekitades	20	12
soengu	20	14
möllab	20	8
kasse	20	14
meelitasid	20	17
eesmärke	20	10
duði	20	3
märkmikku	20	14
kut	20	16
puhastanud	20	15
seitsmendas	20	12
ekstra	20	14
osakonnajuhataja	20	8
äratatud	20	11
paradoks	20	11
kõrvalise	20	15
pillimees	20	6
häbenema	20	10
kibedalt	20	14
sosin	20	14
sahvris	20	12
välismaalt	20	18
teeneid	20	15
tundud	20	13
puntras	20	14
otsusest	20	16
katmas	20	11
tagada	20	12
kolmaski	20	17
teismelise	20	13
jagamise	20	15
seisvate	20	14
toi	20	14
klientidega	20	12
tulistab	20	5
ketis	20	10
diskreetselt	20	10
rohtude	20	11
loetamatu	20	6
kasarmusse	20	3
varane	20	16
totter	20	13
arhitektuuri	20	15
kliendile	20	11
loobusid	20	15
riistapuu	20	13
siiasamasse	20	17
liitis	20	11
prahast	20	2
homseni	20	15
näojooned	20	15
maadele	20	9
kõnelesid	20	16
üksildane	20	17
enno	20	6
hävingu	20	11
lahenes	20	17
memmeke	20	5
lugudest	20	15
lõhnavat	20	17
psühhiaater	20	10
varasemad	20	12
torkasin	20	9
küladest	20	7
külmaga	20	15
riba	20	15
neiut	20	16
juhised	20	12
poisina	20	15
näitamine	20	17
võitlejaid	20	5
sorri	20	3
võetaks	20	17
armulaud	20	3
ebameeldivaid	20	14
tütrekese	20	12
lohutasin	20	10
korrektselt	20	13
vähendas	20	11
lugemas	20	16
matu	20	13
köite	20	11
vaidluse	20	14
kesa	20	6
poliitikute	20	12
kangekaelne	20	10
vangistatud	20	12
mälestustega	20	13
kabiinist	20	11
kuuendat	20	17
näidendis	20	7
veepinnale	20	10
pahna	20	12
valjemalt	20	14
topelt	20	16
äkilist	20	10
uinusid	20	9
keelte	20	12
tõuseks	20	15
vestlevad	20	7
mürgiselt	20	12
pissile	20	12
üliõnnelik	20	12
naelutas	20	13
helsingisse	20	8
raadi	20	8
meetrid	20	14
tähendusrikkalt	20	16
valan	20	11
lühema	20	18
äris	20	9
meisterdatud	20	15
soojusest	20	11
sobiliku	20	15
töökaaslastega	20	17
võimalda	20	8
tuhatoosi	20	12
vettinud	20	11
eesruumis	20	15
kindaid	20	16
seto	20	4
kinnisilmi	20	18
eelistasin	20	13
karma	20	11
juuksur	20	10
ähvardav	20	16
ühiskonnale	20	11
kustu	20	15
wilhelm	20	5
peategelase	20	4
ellujäänud	20	15
põimunud	20	13
26.	20	9
võidule	20	9
tegemisel	20	15
autoriks	20	7
heldimusega	20	10
tegelast	20	12
koristamise	20	13
puretud	20	14
õite	20	10
korstnast	20	15
müüjad	20	15
naerata	20	13
tähtsaim	20	15
asendab	20	10
täidan	20	15
huultel	20	13
tõesti-tõesti	20	5
nuriseda	20	13
hala	20	15
äraolekul	20	11
lampi	20	12
epiloog	20	14
ukselinki	20	11
sisse-välja	20	15
lennud	20	7
jüril	20	2
üritusi	20	14
valvet	20	14
vallutas	20	13
algset	20	8
seitsmeaastane	20	12
hüüded	20	14
teismelised	20	15
kergendada	20	13
kaasaegse	20	10
paigutas	20	15
asutuses	20	13
raiskama	20	14
eestlasest	20	13
nöörid	20	14
tõestatud	20	14
hääletooniga	20	14
ühisest	20	18
satuks	20	16
laskudes	20	13
jõed	20	15
ratsanik	20	6
omavahelise	20	14
koori	20	11
kortermaja	20	16
lõputuid	20	14
austama	20	11
tõstame	20	13
karbist	20	15
libedalt	20	11
olivial	20	2
voodiservale	20	15
kuivatama	20	16
nuputada	20	15
kenal	20	17
läbistas	20	9
trummi	20	13
nooruslik	20	15
praadi	20	12
omapoolse	20	12
puududa	20	6
ehmatavalt	20	13
hämarduma	20	16
ukseavasse	20	13
jäise	20	17
ohe	20	16
juunikuu	20	13
mõtte-	20	6
kants	20	11
tammed	20	10
kiikasin	20	8
mahuvad	20	14
tähistatud	20	14
korjan	20	16
tasuma	20	15
lävepakule	20	4
austus	20	13
jätkuvad	20	10
velsker	20	8
kutsumus	20	10
tolmuimeja	20	13
hädade	20	15
lange	20	12
konto	20	10
andmiseks	20	14
kullaga	20	7
ridades	20	15
ootate	20	15
jahedad	20	15
võõrastega	20	15
automaadist	20	7
teataval	20	10
kiidan	20	13
piirkonda	20	14
vaenuliku	20	6
hõlbus	20	6
naljakaid	20	16
tikitud	20	11
love	20	9
kõrgemate	20	15
lahket	20	11
patarei	20	11
jõuate	20	15
mate	20	9
staadioni	20	8
vihmapiisad	20	10
tungide	20	3
jada	20	17
graveeritud	20	8
soos	20	12
annuse	20	13
kuulekad	20	7
lapsepõlvekodu	20	17
oksale	20	10
uljalt	20	14
retk	20	10
arvestatav	20	14
spordis	20	7
skeletid	20	5
juulis	20	9
muretsesin	20	11
ideoloogia	20	12
loosung	20	13
läikis	20	13
riigiga	20	13
leiutis	20	15
kild	20	13
lainet	20	13
valude	20	11
peksavad	20	10
lookas	20	16
pillanud	20	15
möönis	20	10
mingitel	20	14
uudishimulikke	20	16
läheduse	20	11
bossi	20	9
mmm	20	13
tõlgitud	20	12
mattus	20	13
saabu	20	13
üksikul	20	17
seesmiselt	20	10
rippuvat	20	15
lollitada	20	14
keskkomitee	20	6
armutu	20	10
saladuskatte	20	15
lmid	20	13
jumalasõna	20	10
lehekülgede	20	11
küllaldaselt	20	15
paabo	20	2
kaunitaride	20	5
vaestele	20	11
peotäis	20	12
uudishimutses	20	11
rohkete	20	11
toitis	20	14
purjed	20	9
liiguti	20	14
häire	20	12
putka	20	12
